iso_code,Country,Date,total_covid_cases,new_covid_cases,total_covid_deaths,new_covid_deaths,covid_tests,new_covid_tests
ARE,United Arab Emirates,2020-02-20,9,0,0,0,,
ARE,United Arab Emirates,2020-02-21,9,0,0,0,,
ARE,United Arab Emirates,2020-02-22,11,2,0,0,,
ARE,United Arab Emirates,2020-02-23,13,2,0,0,,
ARE,United Arab Emirates,2020-02-24,13,0,0,0,,
ARE,United Arab Emirates,2020-02-25,13,0,0,0,,
ARE,United Arab Emirates,2020-02-26,13,0,0,0,,
ARE,United Arab Emirates,2020-02-27,13,0,0,0,,
ARE,United Arab Emirates,2020-02-28,19,6,0,0,,
ARE,United Arab Emirates,2020-02-29,19,0,0,0,,
ARE,United Arab Emirates,2020-03-01,21,2,0,0,,
ARE,United Arab Emirates,2020-03-02,21,0,0,0,,
ARE,United Arab Emirates,2020-03-04,27,6,0,0,,
ARE,United Arab Emirates,2020-03-06,29,2,0,0,,
ARE,United Arab Emirates,2020-03-08,45,16,0,0,,
ARE,United Arab Emirates,2020-03-10,59,14,0,0,,
ARE,United Arab Emirates,2020-03-11,74,15,0,0,,
ARE,United Arab Emirates,2020-03-13,85,11,0,0,,
ARE,United Arab Emirates,2020-03-15,85,0,0,0,,
ARE,United Arab Emirates,2020-03-16,86,1,0,0,,
ARE,United Arab Emirates,2020-03-17,98,12,0,0,,
ARE,United Arab Emirates,2020-03-18,113,15,0,0,,
ARE,United Arab Emirates,2020-03-19,113,0,0,0,,
ARE,United Arab Emirates,2020-03-20,140,27,0,0,,
ARE,United Arab Emirates,2020-03-21,140,0,0,0,,
ARE,United Arab Emirates,2020-03-22,153,13,2,2,,
ARE,United Arab Emirates,2020-03-23,153,0,2,0,,
ARE,United Arab Emirates,2020-03-24,198,45,2,0,,
ARE,United Arab Emirates,2020-03-25,248,50,2,0,,
ARE,United Arab Emirates,2020-03-26,333,85,2,0,,
ARE,United Arab Emirates,2020-03-27,333,0,2,0,,
ARE,United Arab Emirates,2020-03-28,405,72,2,0,,
ARE,United Arab Emirates,2020-03-29,468,63,2,0,,
ARE,United Arab Emirates,2020-03-30,468,0,2,0,,
ARE,United Arab Emirates,2020-03-31,611,143,5,3,,
ARE,United Arab Emirates,2020-04-01,664,53,6,1,,
ARE,United Arab Emirates,2020-04-02,664,0,6,0,,
ARE,United Arab Emirates,2020-04-03,1024,360,8,2,,
ARE,United Arab Emirates,2020-04-04,1024,0,8,0,,
ARE,United Arab Emirates,2020-04-05,1505,481,10,2,,
ARE,United Arab Emirates,2020-04-06,1799,294,10,0,,
ARE,United Arab Emirates,2020-04-07,2076,277,11,1,,
ARE,United Arab Emirates,2020-04-08,2359,283,12,1,,
ARE,United Arab Emirates,2020-04-09,2659,300,12,0,,
ARE,United Arab Emirates,2020-04-10,2990,331,14,2,,
ARE,United Arab Emirates,2020-04-11,3360,370,16,2,,
ARE,United Arab Emirates,2020-04-12,3736,376,20,4,,
ARE,United Arab Emirates,2020-04-13,4123,387,22,2,,
ARE,United Arab Emirates,2020-04-14,4521,398,25,3,,
ARE,United Arab Emirates,2020-04-15,4933,412,28,3,,
ARE,United Arab Emirates,2020-04-16,5365,432,33,5,,
ARE,United Arab Emirates,2020-04-17,5825,460,33,0,,
ARE,United Arab Emirates,2020-04-18,5825,0,35,2,,
ARE,United Arab Emirates,2020-04-19,6302,477,37,2,,
ARE,United Arab Emirates,2020-04-20,6781,479,41,4,,
ARE,United Arab Emirates,2020-04-21,7265,484,43,2,,
ARE,United Arab Emirates,2020-04-22,7755,490,46,3,,
ARE,United Arab Emirates,2020-04-23,8238,483,52,6,,
ARE,United Arab Emirates,2020-04-24,8756,518,56,4,,
ARE,United Arab Emirates,2020-04-25,9281,525,64,8,,
ARE,United Arab Emirates,2020-04-26,9813,532,64,0,,
ARE,United Arab Emirates,2020-04-27,10349,536,76,12,,
ARE,United Arab Emirates,2020-04-28,10839,490,82,6,,
ARE,United Arab Emirates,2020-04-29,11380,541,89,7,,
ARE,United Arab Emirates,2020-04-30,11929,549,98,9,,
ARE,United Arab Emirates,2020-05-01,12481,552,105,7,,
ARE,United Arab Emirates,2020-05-02,13038,557,111,6,,
ARE,United Arab Emirates,2020-05-03,13599,561,119,8,,
ARE,United Arab Emirates,2020-05-04,14163,564,126,7,,
ARE,United Arab Emirates,2020-05-05,14730,567,137,11,,
ARE,United Arab Emirates,2020-05-06,15192,462,146,9,,
ARE,United Arab Emirates,2020-05-07,15738,546,157,11,,
ARE,United Arab Emirates,2020-05-08,16240,502,165,8,,
ARE,United Arab Emirates,2020-05-09,16793,553,174,9,,
ARE,United Arab Emirates,2020-05-10,17417,624,185,11,,
ARE,United Arab Emirates,2020-05-11,18198,781,198,13,,
ARE,United Arab Emirates,2020-05-12,18878,680,201,3,,
ARE,United Arab Emirates,2020-05-13,19661,783,203,2,,
ARE,United Arab Emirates,2020-05-14,20386,725,206,3,,
ARE,United Arab Emirates,2020-05-15,21084,698,208,2,,
ARE,United Arab Emirates,2020-05-16,21831,747,210,2,,
ARE,United Arab Emirates,2020-05-17,22627,796,214,4,,
ARE,United Arab Emirates,2020-05-18,23358,731,220,6,,
ARE,United Arab Emirates,2020-05-19,24190,832,224,4,,
ARE,United Arab Emirates,2020-05-20,25063,873,227,3,,
ARE,United Arab Emirates,2020-05-21,26004,941,233,6,,
ARE,United Arab Emirates,2020-05-22,26898,894,237,4,,
ARE,United Arab Emirates,2020-05-23,27892,994,241,4,,
ARE,United Arab Emirates,2020-05-24,28704,812,244,3,,
ARG,Argentina,2020-03-04,1,1,0,0,,
ARG,Argentina,2020-03-06,2,1,0,0,,
ARG,Argentina,2020-03-07,8,6,0,0,,
ARG,Argentina,2020-03-08,9,1,1,1,,
ARG,Argentina,2020-03-09,12,3,1,0,,
ARG,Argentina,2020-03-11,19,7,1,0,,
ARG,Argentina,2020-03-13,31,12,1,0,,
ARG,Argentina,2020-03-14,34,3,2,1,,
ARG,Argentina,2020-03-15,45,11,2,0,,
ARG,Argentina,2020-03-16,56,11,2,0,,
ARG,Argentina,2020-03-17,65,9,2,0,,
ARG,Argentina,2020-03-18,79,14,2,0,,
ARG,Argentina,2020-03-19,97,18,2,0,,
ARG,Argentina,2020-03-20,128,31,3,1,,
ARG,Argentina,2020-03-21,158,30,3,0,,
ARG,Argentina,2020-03-22,225,67,4,1,,
ARG,Argentina,2020-03-23,266,41,4,0,,
ARG,Argentina,2020-03-24,301,35,4,0,,
ARG,Argentina,2020-03-25,387,86,6,2,,
ARG,Argentina,2020-03-26,502,115,8,2,,
ARG,Argentina,2020-03-27,589,87,12,4,,
ARG,Argentina,2020-03-28,690,101,17,5,,
ARG,Argentina,2020-03-29,745,55,19,2,,
ARG,Argentina,2020-03-30,820,75,20,1,,
ARG,Argentina,2020-03-31,966,146,24,4,,
ARG,Argentina,2020-04-01,966,0,24,0,,
ARG,Argentina,2020-04-02,1133,167,31,7,,
ARG,Argentina,2020-04-03,1133,0,34,3,,
ARG,Argentina,2020-04-04,1265,132,37,3,,
ARG,Argentina,2020-04-05,1451,186,43,6,,
ARG,Argentina,2020-04-06,1554,103,46,3,,
ARG,Argentina,2020-04-07,1628,74,53,7,,
ARG,Argentina,2020-04-08,1715,87,60,7,13330,
ARG,Argentina,2020-04-09,1795,80,65,5,14850,1520
ARG,Argentina,2020-04-10,1894,99,79,14,16379,1529
ARG,Argentina,2020-04-11,1975,81,82,3,18027,1648
ARG,Argentina,2020-04-12,2137,162,89,7,,
ARG,Argentina,2020-04-13,2203,66,95,6,19758,
ARG,Argentina,2020-04-14,2272,69,98,3,22805,3047
ARG,Argentina,2020-04-15,2432,160,105,7,24374,1569
ARG,Argentina,2020-04-16,2432,0,109,4,26457,2083
ARG,Argentina,2020-04-17,2560,128,115,6,28650,2193
ARG,Argentina,2020-04-18,2658,98,122,7,30942,2292
ARG,Argentina,2020-04-19,2828,170,132,10,32712,1770
ARG,Argentina,2020-04-20,2930,102,134,2,34568,1856
ARG,Argentina,2020-04-21,3020,90,142,8,36611,2043
ARG,Argentina,2020-04-22,3132,112,151,9,39228,2617
ARG,Argentina,2020-04-23,3276,144,159,8,41786,2558
ARG,Argentina,2020-04-24,3423,147,165,6,44654,2868
ARG,Argentina,2020-04-25,3423,0,167,2,47406,2752
ARG,Argentina,2020-04-26,3767,344,185,18,49905,2499
ARG,Argentina,2020-04-27,3767,0,186,1,51900,1995
ARG,Argentina,2020-04-28,3990,223,197,11,53600,1700
ARG,Argentina,2020-04-29,4114,124,207,10,56058,2458
ARG,Argentina,2020-04-30,4272,158,214,7,58685,2627
ARG,Argentina,2020-05-01,4415,143,218,4,61530,2845
ARG,Argentina,2020-05-02,4519,104,225,7,63866,2336
ARG,Argentina,2020-05-03,4668,149,237,12,65813,1947
ARG,Argentina,2020-05-04,4770,102,246,9,67920,2107
ARG,Argentina,2020-05-05,4874,104,260,14,69718,1798
ARG,Argentina,2020-05-06,5007,133,264,4,72315,2597
ARG,Argentina,2020-05-07,5195,188,273,9,75198,2883
ARG,Argentina,2020-05-08,5358,163,282,9,77901,2703
ARG,Argentina,2020-05-09,5598,240,293,11,80729,2828
ARG,Argentina,2020-05-10,5763,165,300,7,83018,2289
ARG,Argentina,2020-05-11,5776,13,300,0,85158,2140
ARG,Argentina,2020-05-12,6021,245,305,5,87547,2389
ARG,Argentina,2020-05-13,6550,529,319,14,90474,2927
ARG,Argentina,2020-05-14,6866,316,329,10,93673,3199
ARG,Argentina,2020-05-15,7121,255,353,24,96893,3220
ARG,Argentina,2020-05-16,7466,345,356,3,100362,3469
ARG,Argentina,2020-05-17,7792,326,363,7,103220,2858
ARG,Argentina,2020-05-18,7792,0,366,3,105829,2609
ARG,Argentina,2020-05-19,8358,566,382,16,,
ARG,Argentina,2020-05-20,8796,438,393,11,112370,
ARG,Argentina,2020-05-21,9270,474,403,10,,
ARG,Argentina,2020-05-22,9918,648,416,13,121278,
ARG,Argentina,2020-05-23,10636,718,433,17,125893,4615
ARG,Argentina,2020-05-24,11340,704,445,12,,
ARM,Armenia,2019-12-31,0,0,0,0,,
ARM,Armenia,2020-01-01,0,0,0,0,,
ARM,Armenia,2020-01-02,0,0,0,0,,
ARM,Armenia,2020-01-03,0,0,0,0,,
ARM,Armenia,2020-01-04,0,0,0,0,,
ARM,Armenia,2020-01-05,0,0,0,0,,
ARM,Armenia,2020-01-06,0,0,0,0,,
ARM,Armenia,2020-01-07,0,0,0,0,,
ARM,Armenia,2020-01-08,0,0,0,0,,
ARM,Armenia,2020-01-09,0,0,0,0,,
ARM,Armenia,2020-01-10,0,0,0,0,,
ARM,Armenia,2020-01-11,0,0,0,0,,
ARM,Armenia,2020-01-12,0,0,0,0,,
ARM,Armenia,2020-01-13,0,0,0,0,,
ARM,Armenia,2020-01-14,0,0,0,0,,
ARM,Armenia,2020-01-15,0,0,0,0,,
ARM,Armenia,2020-01-16,0,0,0,0,,
ARM,Armenia,2020-01-17,0,0,0,0,,
ARM,Armenia,2020-01-18,0,0,0,0,,
ARM,Armenia,2020-01-19,0,0,0,0,,
ARM,Armenia,2020-01-20,0,0,0,0,,
ARM,Armenia,2020-01-21,0,0,0,0,,
ARM,Armenia,2020-01-22,0,0,0,0,,
ARM,Armenia,2020-01-23,0,0,0,0,,
ARM,Armenia,2020-01-24,0,0,0,0,,
ARM,Armenia,2020-01-25,0,0,0,0,,
ARM,Armenia,2020-01-26,0,0,0,0,,
ARM,Armenia,2020-01-27,0,0,0,0,,
ARM,Armenia,2020-01-28,0,0,0,0,,
ARM,Armenia,2020-01-29,0,0,0,0,,
ARM,Armenia,2020-01-30,0,0,0,0,,
ARM,Armenia,2020-01-31,0,0,0,0,,
ARM,Armenia,2020-02-01,0,0,0,0,,
ARM,Armenia,2020-02-02,0,0,0,0,,
ARM,Armenia,2020-02-03,0,0,0,0,,
ARM,Armenia,2020-02-04,0,0,0,0,,
ARM,Armenia,2020-02-05,0,0,0,0,,
ARM,Armenia,2020-02-06,0,0,0,0,,
ARM,Armenia,2020-02-07,0,0,0,0,,
ARM,Armenia,2020-02-08,0,0,0,0,,
ARM,Armenia,2020-02-09,0,0,0,0,,
ARM,Armenia,2020-02-10,0,0,0,0,,
ARM,Armenia,2020-02-11,0,0,0,0,,
ARM,Armenia,2020-02-12,0,0,0,0,,
ARM,Armenia,2020-02-13,0,0,0,0,,
ARM,Armenia,2020-02-14,0,0,0,0,,
ARM,Armenia,2020-02-15,0,0,0,0,,
ARM,Armenia,2020-02-16,0,0,0,0,,
ARM,Armenia,2020-02-17,0,0,0,0,,
ARM,Armenia,2020-02-18,0,0,0,0,,
ARM,Armenia,2020-02-19,0,0,0,0,,
ARM,Armenia,2020-02-20,0,0,0,0,,
ARM,Armenia,2020-02-21,0,0,0,0,,
ARM,Armenia,2020-02-22,0,0,0,0,,
ARM,Armenia,2020-02-23,0,0,0,0,,
ARM,Armenia,2020-02-24,0,0,0,0,,
ARM,Armenia,2020-02-25,0,0,0,0,,
ARM,Armenia,2020-02-26,0,0,0,0,,
ARM,Armenia,2020-02-27,0,0,0,0,,
ARM,Armenia,2020-02-28,0,0,0,0,,
ARM,Armenia,2020-02-29,0,0,0,0,,
ARM,Armenia,2020-03-01,1,1,0,0,,
ARM,Armenia,2020-03-02,1,0,0,0,,
ARM,Armenia,2020-03-12,4,3,0,0,,
ARM,Armenia,2020-03-13,6,2,0,0,,
ARM,Armenia,2020-03-14,13,7,0,0,,
ARM,Armenia,2020-03-15,20,7,0,0,,
ARM,Armenia,2020-03-16,30,10,0,0,,
ARM,Armenia,2020-03-17,52,22,0,0,,
ARM,Armenia,2020-03-18,78,26,0,0,,
ARM,Armenia,2020-03-19,115,37,0,0,,
ARM,Armenia,2020-03-20,122,7,0,0,,
ARM,Armenia,2020-03-21,136,14,0,0,,
ARM,Armenia,2020-03-22,160,24,0,0,,
ARM,Armenia,2020-03-23,190,30,0,0,,
ARM,Armenia,2020-03-24,194,4,0,0,,
ARM,Armenia,2020-03-25,265,71,0,0,,
ARM,Armenia,2020-03-26,290,25,0,0,,
ARM,Armenia,2020-03-27,329,39,1,1,,
ARM,Armenia,2020-03-28,372,43,1,0,,
ARM,Armenia,2020-03-29,424,52,3,2,,
ARM,Armenia,2020-03-30,424,0,3,0,,
ARM,Armenia,2020-03-31,482,58,3,0,,
ARM,Armenia,2020-04-01,532,50,3,0,,
ARM,Armenia,2020-04-02,571,39,3,0,,
ARM,Armenia,2020-04-03,663,92,4,1,,
ARM,Armenia,2020-04-04,736,73,7,3,,
ARM,Armenia,2020-04-05,770,34,7,0,,
ARM,Armenia,2020-04-06,822,52,7,0,,
ARM,Armenia,2020-04-07,833,11,8,1,,
ARM,Armenia,2020-04-08,853,20,8,0,,
ARM,Armenia,2020-04-09,881,28,9,1,,
ARM,Armenia,2020-04-10,921,40,10,1,,
ARM,Armenia,2020-04-11,937,16,11,1,,
ARM,Armenia,2020-04-12,967,30,13,2,,
ARM,Armenia,2020-04-13,1013,46,13,0,,
ARM,Armenia,2020-04-14,1039,26,14,1,,
ARM,Armenia,2020-04-15,1111,72,17,3,,
ARM,Armenia,2020-04-16,1159,48,18,1,,
ARM,Armenia,2020-04-17,1201,42,19,1,,
ARM,Armenia,2020-04-18,1248,47,20,1,,
ARM,Armenia,2020-04-19,1291,43,20,0,,
ARM,Armenia,2020-04-20,1339,48,22,2,,
ARM,Armenia,2020-04-21,1401,62,24,2,,
ARM,Armenia,2020-04-22,1473,72,24,0,,
ARM,Armenia,2020-04-23,1523,50,24,0,,
ARM,Armenia,2020-04-24,1596,73,27,3,,
ARM,Armenia,2020-04-25,1677,81,28,1,,
ARM,Armenia,2020-04-26,1746,69,28,0,,
ARM,Armenia,2020-04-27,1808,62,29,1,,
ARM,Armenia,2020-04-28,1867,59,30,1,,
ARM,Armenia,2020-04-29,1932,65,30,0,,
ARM,Armenia,2020-04-30,1932,0,30,0,,
ARM,Armenia,2020-05-01,2066,134,32,2,,
ARM,Armenia,2020-05-02,2148,82,33,1,,
ARM,Armenia,2020-05-03,2273,125,33,0,,
ARM,Armenia,2020-05-04,2386,113,35,2,,
ARM,Armenia,2020-05-05,2507,121,39,4,,
ARM,Armenia,2020-05-06,2619,112,40,1,,
ARM,Armenia,2020-05-07,2782,163,40,0,,
ARM,Armenia,2020-05-08,2884,102,42,2,,
ARM,Armenia,2020-05-09,3029,145,43,1,,
ARM,Armenia,2020-05-10,3175,146,44,1,,
ARM,Armenia,2020-05-11,3313,138,45,1,,
ARM,Armenia,2020-05-12,3392,79,46,1,,
ARM,Armenia,2020-05-13,3538,146,47,1,,
ARM,Armenia,2020-05-14,3718,180,48,1,,
ARM,Armenia,2020-05-15,3860,142,49,1,,
ARM,Armenia,2020-05-16,4044,184,52,3,,
ARM,Armenia,2020-05-17,4283,239,55,3,,
ARM,Armenia,2020-05-18,4472,189,60,5,,
ARM,Armenia,2020-05-19,4823,351,61,1,,
ARM,Armenia,2020-05-20,5041,218,64,3,,
ARM,Armenia,2020-05-21,5271,230,67,3,,
ARM,Armenia,2020-05-22,5606,335,70,3,,
ARM,Armenia,2020-05-23,5928,322,74,4,,
ARM,Armenia,2020-05-24,6302,374,77,3,,
ATG,Antigua and Barbuda,2020-03-15,1,1,0,0,,
ATG,Antigua and Barbuda,2020-03-21,1,0,0,0,,
ATG,Antigua and Barbuda,2020-03-22,1,0,0,0,,
ATG,Antigua and Barbuda,2020-03-23,1,0,0,0,,
ATG,Antigua and Barbuda,2020-03-24,1,0,0,0,,
ATG,Antigua and Barbuda,2020-03-25,3,2,0,0,,
ATG,Antigua and Barbuda,2020-03-26,3,0,0,0,,
ATG,Antigua and Barbuda,2020-03-27,7,4,0,0,,
ATG,Antigua and Barbuda,2020-03-28,7,0,0,0,,
ATG,Antigua and Barbuda,2020-03-29,7,0,0,0,,
ATG,Antigua and Barbuda,2020-03-30,7,0,0,0,,
ATG,Antigua and Barbuda,2020-03-31,7,0,0,0,,
ATG,Antigua and Barbuda,2020-04-01,7,0,0,0,,
ATG,Antigua and Barbuda,2020-04-02,7,0,0,0,,
ATG,Antigua and Barbuda,2020-04-03,9,2,0,0,,
ATG,Antigua and Barbuda,2020-04-04,15,6,0,0,,
ATG,Antigua and Barbuda,2020-04-05,15,0,0,0,,
ATG,Antigua and Barbuda,2020-04-06,15,0,0,0,,
ATG,Antigua and Barbuda,2020-04-07,15,0,0,0,,
ATG,Antigua and Barbuda,2020-04-08,15,0,0,0,,
ATG,Antigua and Barbuda,2020-04-09,15,0,0,0,,
ATG,Antigua and Barbuda,2020-04-10,19,4,2,2,,
ATG,Antigua and Barbuda,2020-04-11,21,2,2,0,,
ATG,Antigua and Barbuda,2020-04-12,21,0,2,0,,
ATG,Antigua and Barbuda,2020-04-13,21,0,2,0,,
ATG,Antigua and Barbuda,2020-04-14,23,2,2,0,,
ATG,Antigua and Barbuda,2020-04-15,23,0,2,0,,
ATG,Antigua and Barbuda,2020-04-16,23,0,2,0,,
ATG,Antigua and Barbuda,2020-04-17,23,0,2,0,,
ATG,Antigua and Barbuda,2020-04-18,23,0,2,0,,
ATG,Antigua and Barbuda,2020-04-19,23,0,2,0,,
ATG,Antigua and Barbuda,2020-04-20,23,0,2,0,,
ATG,Antigua and Barbuda,2020-04-21,23,0,3,1,,
ATG,Antigua and Barbuda,2020-04-22,24,1,3,0,,
ATG,Antigua and Barbuda,2020-04-23,24,0,3,0,,
ATG,Antigua and Barbuda,2020-04-24,24,0,3,0,,
ATG,Antigua and Barbuda,2020-04-25,24,0,3,0,,
ATG,Antigua and Barbuda,2020-04-26,24,0,3,0,,
ATG,Antigua and Barbuda,2020-04-27,24,0,3,0,,
ATG,Antigua and Barbuda,2020-04-28,24,0,3,0,,
ATG,Antigua and Barbuda,2020-04-29,24,0,3,0,,
ATG,Antigua and Barbuda,2020-04-30,24,0,3,0,,
ATG,Antigua and Barbuda,2020-05-01,24,0,3,0,,
ATG,Antigua and Barbuda,2020-05-02,25,1,3,0,,
ATG,Antigua and Barbuda,2020-05-03,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-04,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-05,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-06,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-07,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-08,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-09,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-10,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-11,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-12,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-13,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-14,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-15,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-16,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-17,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-18,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-19,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-20,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-21,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-22,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-23,25,0,3,0,,
ATG,Antigua and Barbuda,2020-05-24,25,0,3,0,,
AUS,Australia,2019-12-31,0,0,0,0,,
AUS,Australia,2020-01-01,0,0,0,0,,
AUS,Australia,2020-01-02,0,0,0,0,,
AUS,Australia,2020-01-03,0,0,0,0,,
AUS,Australia,2020-01-04,0,0,0,0,,
AUS,Australia,2020-01-05,0,0,0,0,,
AUS,Australia,2020-01-06,0,0,0,0,,
AUS,Australia,2020-01-07,0,0,0,0,,
AUS,Australia,2020-01-08,0,0,0,0,,
AUS,Australia,2020-01-09,0,0,0,0,,
AUS,Australia,2020-01-10,0,0,0,0,,
AUS,Australia,2020-01-11,0,0,0,0,,
AUS,Australia,2020-01-12,0,0,0,0,,
AUS,Australia,2020-01-13,0,0,0,0,,
AUS,Australia,2020-01-14,0,0,0,0,,
AUS,Australia,2020-01-15,0,0,0,0,,
AUS,Australia,2020-01-16,0,0,0,0,,
AUS,Australia,2020-01-17,0,0,0,0,,
AUS,Australia,2020-01-18,0,0,0,0,,
AUS,Australia,2020-01-19,0,0,0,0,,
AUS,Australia,2020-01-20,0,0,0,0,,
AUS,Australia,2020-01-21,0,0,0,0,,
AUS,Australia,2020-01-22,0,0,0,0,,
AUS,Australia,2020-01-23,0,0,0,0,,
AUS,Australia,2020-01-24,0,0,0,0,,
AUS,Australia,2020-01-25,1,1,0,0,,
AUS,Australia,2020-01-26,4,3,0,0,,
AUS,Australia,2020-01-27,4,0,0,0,,
AUS,Australia,2020-01-28,4,0,0,0,,
AUS,Australia,2020-01-29,4,0,0,0,,
AUS,Australia,2020-01-30,6,2,0,0,,
AUS,Australia,2020-01-31,7,1,0,0,,
AUS,Australia,2020-02-01,9,2,0,0,,
AUS,Australia,2020-02-02,11,2,0,0,,
AUS,Australia,2020-02-03,11,0,0,0,,
AUS,Australia,2020-02-04,11,0,0,0,,
AUS,Australia,2020-02-05,12,1,0,0,,
AUS,Australia,2020-02-06,13,1,0,0,,
AUS,Australia,2020-02-07,14,1,0,0,,
AUS,Australia,2020-02-08,14,0,0,0,,
AUS,Australia,2020-02-09,14,0,0,0,,
AUS,Australia,2020-02-10,14,0,0,0,,
AUS,Australia,2020-02-11,14,0,0,0,,
AUS,Australia,2020-02-12,14,0,0,0,,
AUS,Australia,2020-02-13,14,0,0,0,,
AUS,Australia,2020-02-14,15,1,0,0,,
AUS,Australia,2020-02-15,15,0,0,0,,
AUS,Australia,2020-02-16,15,0,0,0,,
AUS,Australia,2020-02-17,15,0,0,0,,
AUS,Australia,2020-02-18,15,0,0,0,,
AUS,Australia,2020-02-19,15,0,0,0,,
AUS,Australia,2020-02-20,15,0,0,0,,
AUS,Australia,2020-02-21,17,2,0,0,,
AUS,Australia,2020-02-22,21,4,0,0,,
AUS,Australia,2020-02-23,22,1,0,0,,
AUS,Australia,2020-02-24,22,0,0,0,,
AUS,Australia,2020-02-25,22,0,0,0,,
AUS,Australia,2020-02-26,22,0,0,0,,
AUS,Australia,2020-02-27,23,1,0,0,,
AUS,Australia,2020-02-28,23,0,0,0,,
AUS,Australia,2020-02-29,25,2,0,0,,
AUS,Australia,2020-03-01,26,1,1,1,,
AUS,Australia,2020-03-02,29,3,1,0,,
AUS,Australia,2020-03-03,33,4,1,0,,
AUS,Australia,2020-03-04,41,8,1,0,,
AUS,Australia,2020-03-05,52,11,2,1,,
AUS,Australia,2020-03-06,59,7,2,0,,
AUS,Australia,2020-03-07,63,4,2,0,,
AUS,Australia,2020-03-08,74,11,3,1,,
AUS,Australia,2020-03-09,80,6,3,0,,
AUS,Australia,2020-03-10,100,20,3,0,,
AUS,Australia,2020-03-11,112,12,3,0,,
AUS,Australia,2020-03-12,126,14,3,0,,
AUS,Australia,2020-03-13,156,30,3,0,,
AUS,Australia,2020-03-14,197,41,3,0,,
AUS,Australia,2020-03-15,249,52,3,0,,
AUS,Australia,2020-03-16,298,49,5,2,,
AUS,Australia,2020-03-17,375,77,5,0,,
AUS,Australia,2020-03-18,454,79,5,0,,
AUS,Australia,2020-03-19,565,111,6,1,,
AUS,Australia,2020-03-20,709,144,6,0,,
AUS,Australia,2020-03-21,874,165,7,1,,
AUS,Australia,2020-03-22,1098,224,7,0,143056,
AUS,Australia,2020-03-23,1709,611,7,0,,
AUS,Australia,2020-03-24,1823,114,7,0,,
AUS,Australia,2020-03-25,2423,600,8,1,,
AUS,Australia,2020-03-26,2799,376,11,3,,
AUS,Australia,2020-03-27,3166,367,13,2,,
AUS,Australia,2020-03-28,3378,212,13,0,,
AUS,Australia,2020-03-29,3809,431,14,1,211261,
AUS,Australia,2020-03-30,4093,284,16,2,,
AUS,Australia,2020-03-31,4557,464,19,3,,
AUS,Australia,2020-04-01,4707,150,20,1,,
AUS,Australia,2020-04-02,4976,269,21,1,,
AUS,Australia,2020-04-03,5224,248,23,2,,
AUS,Australia,2020-04-04,5548,324,30,7,,
AUS,Australia,2020-04-05,5687,139,34,4,297154,
AUS,Australia,2020-04-06,5744,57,36,2,302663,5509
AUS,Australia,2020-04-07,5844,100,42,6,310700,8037
AUS,Australia,2020-04-08,5956,112,45,3,319368,8668
AUS,Australia,2020-04-09,6052,96,50,5,330134,10766
AUS,Australia,2020-04-10,6152,100,52,2,338346,8212
AUS,Australia,2020-04-11,6238,86,54,2,347847,9501
AUS,Australia,2020-04-12,6289,51,57,3,353941,6094
AUS,Australia,2020-04-13,6322,33,61,4,362136,8195
AUS,Australia,2020-04-14,6366,44,61,0,366493,4357
AUS,Australia,2020-04-15,6416,50,61,0,371377,4884
AUS,Australia,2020-04-16,6458,42,63,2,380003,8626
AUS,Australia,2020-04-17,6497,39,63,0,391530,11527
AUS,Australia,2020-04-18,6533,36,67,4,406510,14980
AUS,Australia,2020-04-19,6586,53,69,2,420996,14486
AUS,Australia,2020-04-20,6612,26,70,1,431734,10738
AUS,Australia,2020-04-21,6625,13,71,1,439842,8108
AUS,Australia,2020-04-22,6647,22,74,3,452441,12599
AUS,Australia,2020-04-23,6654,7,74,0,466659,14218
AUS,Australia,2020-04-24,6667,13,75,1,482370,15711
AUS,Australia,2020-04-25,6687,20,79,4,494257,11887
AUS,Australia,2020-04-26,6703,16,81,2,506449,12192
AUS,Australia,2020-04-27,6713,10,83,2,517063,10614
AUS,Australia,2020-04-28,6725,12,84,1,530679,13616
AUS,Australia,2020-04-29,6738,13,88,4,544410,13731
AUS,Australia,2020-04-30,6746,8,90,2,563641,19231
AUS,Australia,2020-05-01,6762,16,92,2,588868,25227
